sample_id,source_sample_id,vehicle_id,source_absolute_path,original_length,target_length,regularization_method,long_mode,window_index,window_start_index,window_end_index,label_absolute_path,label_delta_displacement_path,start_path,max_reconstruction_error,coordinate_type,valid_or_skipped,skip_reason
sample_007355,sample_007355,veh5763,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007355.npy,79,224,bounce_reflect_padding,truncate,0,0,79,labels_absolute/sample_007355.npy,labels_delta_displacement/sample_007355.npy,starts/sample_007355.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007356,sample_007356,veh5764,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007356.npy,185,224,bounce_reflect_padding,truncate,0,0,185,labels_absolute/sample_007356.npy,labels_delta_displacement/sample_007356.npy,starts/sample_007356.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007357,sample_007357,veh5765,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007357.npy,142,224,bounce_reflect_padding,truncate,0,0,142,labels_absolute/sample_007357.npy,labels_delta_displacement/sample_007357.npy,starts/sample_007357.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007358,sample_007358,veh5766,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007358.npy,324,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007358.npy,labels_delta_displacement/sample_007358.npy,starts/sample_007358.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007359,sample_007359,veh5767,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007359.npy,231,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007359.npy,labels_delta_displacement/sample_007359.npy,starts/sample_007359.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007360,sample_007360,veh5768,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007360.npy,109,224,bounce_reflect_padding,truncate,0,0,109,labels_absolute/sample_007360.npy,labels_delta_displacement/sample_007360.npy,starts/sample_007360.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007361,sample_007361,veh5769,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007361.npy,166,224,bounce_reflect_padding,truncate,0,0,166,labels_absolute/sample_007361.npy,labels_delta_displacement/sample_007361.npy,starts/sample_007361.npy,5.684341886080801e-13,delta_displacement_xy_regularized_224,valid,
sample_007362,sample_007362,veh577,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007362.npy,348,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007362.npy,labels_delta_displacement/sample_007362.npy,starts/sample_007362.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007363,sample_007363,veh5770,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007363.npy,87,224,bounce_reflect_padding,truncate,0,0,87,labels_absolute/sample_007363.npy,labels_delta_displacement/sample_007363.npy,starts/sample_007363.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007364,sample_007364,veh5771,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007364.npy,162,224,bounce_reflect_padding,truncate,0,0,162,labels_absolute/sample_007364.npy,labels_delta_displacement/sample_007364.npy,starts/sample_007364.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007365,sample_007365,veh5772,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007365.npy,108,224,bounce_reflect_padding,truncate,0,0,108,labels_absolute/sample_007365.npy,labels_delta_displacement/sample_007365.npy,starts/sample_007365.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007366,sample_007366,veh5773,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007366.npy,153,224,bounce_reflect_padding,truncate,0,0,153,labels_absolute/sample_007366.npy,labels_delta_displacement/sample_007366.npy,starts/sample_007366.npy,2.8421709430404007e-13,delta_displacement_xy_regularized_224,valid,
sample_007367,sample_007367,veh5774,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007367.npy,261,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007367.npy,labels_delta_displacement/sample_007367.npy,starts/sample_007367.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007368,sample_007368,veh5775,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007368.npy,182,224,bounce_reflect_padding,truncate,0,0,182,labels_absolute/sample_007368.npy,labels_delta_displacement/sample_007368.npy,starts/sample_007368.npy,2.2737367544323206e-13,delta_displacement_xy_regularized_224,valid,
sample_007369,sample_007369,veh5776,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007369.npy,129,224,bounce_reflect_padding,truncate,0,0,129,labels_absolute/sample_007369.npy,labels_delta_displacement/sample_007369.npy,starts/sample_007369.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007370,sample_007370,veh5777,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007370.npy,242,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007370.npy,labels_delta_displacement/sample_007370.npy,starts/sample_007370.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007371,sample_007371,veh5778,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007371.npy,157,224,bounce_reflect_padding,truncate,0,0,157,labels_absolute/sample_007371.npy,labels_delta_displacement/sample_007371.npy,starts/sample_007371.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007372,sample_007372,veh5779,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007372.npy,110,224,bounce_reflect_padding,truncate,0,0,110,labels_absolute/sample_007372.npy,labels_delta_displacement/sample_007372.npy,starts/sample_007372.npy,2.2737367544323206e-13,delta_displacement_xy_regularized_224,valid,
sample_007373,sample_007373,veh578,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007373.npy,43,224,bounce_reflect_padding,truncate,0,0,43,labels_absolute/sample_007373.npy,labels_delta_displacement/sample_007373.npy,starts/sample_007373.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007374,sample_007374,veh5780,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007374.npy,358,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007374.npy,labels_delta_displacement/sample_007374.npy,starts/sample_007374.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007375,sample_007375,veh5781,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007375.npy,299,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007375.npy,labels_delta_displacement/sample_007375.npy,starts/sample_007375.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007376,sample_007376,veh5782,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007376.npy,265,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007376.npy,labels_delta_displacement/sample_007376.npy,starts/sample_007376.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007377,sample_007377,veh5783,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007377.npy,45,224,bounce_reflect_padding,truncate,0,0,45,labels_absolute/sample_007377.npy,labels_delta_displacement/sample_007377.npy,starts/sample_007377.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007378,sample_007378,veh5784,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007378.npy,244,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007378.npy,labels_delta_displacement/sample_007378.npy,starts/sample_007378.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007379,sample_007379,veh5785,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007379.npy,163,224,bounce_reflect_padding,truncate,0,0,163,labels_absolute/sample_007379.npy,labels_delta_displacement/sample_007379.npy,starts/sample_007379.npy,3.410605131648481e-13,delta_displacement_xy_regularized_224,valid,
sample_007380,sample_007380,veh5786,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007380.npy,297,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007380.npy,labels_delta_displacement/sample_007380.npy,starts/sample_007380.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007381,sample_007381,veh5787,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007381.npy,328,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007381.npy,labels_delta_displacement/sample_007381.npy,starts/sample_007381.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007382,sample_007382,veh5788,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007382.npy,163,224,bounce_reflect_padding,truncate,0,0,163,labels_absolute/sample_007382.npy,labels_delta_displacement/sample_007382.npy,starts/sample_007382.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007383,sample_007383,veh5789,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007383.npy,38,224,bounce_reflect_padding,truncate,0,0,38,labels_absolute/sample_007383.npy,labels_delta_displacement/sample_007383.npy,starts/sample_007383.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007384,sample_007384,veh579,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007384.npy,200,224,bounce_reflect_padding,truncate,0,0,200,labels_absolute/sample_007384.npy,labels_delta_displacement/sample_007384.npy,starts/sample_007384.npy,3.979039320256561e-13,delta_displacement_xy_regularized_224,valid,
sample_007385,sample_007385,veh5790,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007385.npy,161,224,bounce_reflect_padding,truncate,0,0,161,labels_absolute/sample_007385.npy,labels_delta_displacement/sample_007385.npy,starts/sample_007385.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007386,sample_007386,veh5791,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007386.npy,205,224,bounce_reflect_padding,truncate,0,0,205,labels_absolute/sample_007386.npy,labels_delta_displacement/sample_007386.npy,starts/sample_007386.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007387,sample_007387,veh5792,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007387.npy,151,224,bounce_reflect_padding,truncate,0,0,151,labels_absolute/sample_007387.npy,labels_delta_displacement/sample_007387.npy,starts/sample_007387.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007388,sample_007388,veh5793,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007388.npy,315,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007388.npy,labels_delta_displacement/sample_007388.npy,starts/sample_007388.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007389,sample_007389,veh5794,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007389.npy,270,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007389.npy,labels_delta_displacement/sample_007389.npy,starts/sample_007389.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007390,sample_007390,veh5795,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007390.npy,183,224,bounce_reflect_padding,truncate,0,0,183,labels_absolute/sample_007390.npy,labels_delta_displacement/sample_007390.npy,starts/sample_007390.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007391,sample_007391,veh5796,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007391.npy,270,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007391.npy,labels_delta_displacement/sample_007391.npy,starts/sample_007391.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007392,sample_007392,veh5797,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007392.npy,241,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007392.npy,labels_delta_displacement/sample_007392.npy,starts/sample_007392.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007393,sample_007393,veh5798,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007393.npy,216,224,bounce_reflect_padding,truncate,0,0,216,labels_absolute/sample_007393.npy,labels_delta_displacement/sample_007393.npy,starts/sample_007393.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007394,sample_007394,veh5799,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007394.npy,190,224,bounce_reflect_padding,truncate,0,0,190,labels_absolute/sample_007394.npy,labels_delta_displacement/sample_007394.npy,starts/sample_007394.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007395,sample_007395,veh58,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007395.npy,69,224,bounce_reflect_padding,truncate,0,0,69,labels_absolute/sample_007395.npy,labels_delta_displacement/sample_007395.npy,starts/sample_007395.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007396,sample_007396,veh580,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007396.npy,123,224,bounce_reflect_padding,truncate,0,0,123,labels_absolute/sample_007396.npy,labels_delta_displacement/sample_007396.npy,starts/sample_007396.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007397,sample_007397,veh5800,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007397.npy,315,224,truncate_first_224,truncate,0,0,224,labels_absolute/sample_007397.npy,labels_delta_displacement/sample_007397.npy,starts/sample_007397.npy,2.2737367544323206e-13,delta_displacement_xy_regularized_224,valid,
sample_007398,sample_007398,veh5801,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007398.npy,175,224,bounce_reflect_padding,truncate,0,0,175,labels_absolute/sample_007398.npy,labels_delta_displacement/sample_007398.npy,starts/sample_007398.npy,3.410605131648481e-13,delta_displacement_xy_regularized_224,valid,
sample_007399,sample_007399,veh5802,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007399.npy,140,224,bounce_reflect_padding,truncate,0,0,140,labels_absolute/sample_007399.npy,labels_delta_displacement/sample_007399.npy,starts/sample_007399.npy,4.547473508864641e-13,delta_displacement_xy_regularized_224,valid,
sample_007400,sample_007400,veh5803,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007400.npy,191,224,bounce_reflect_padding,truncate,0,0,191,labels_absolute/sample_007400.npy,labels_delta_displacement/sample_007400.npy,starts/sample_007400.npy,0.0,delta_displacement_xy_regularized_224,valid,
sample_007401,sample_007401,veh5804,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007401.npy,140,224,bounce_reflect_padding,truncate,0,0,140,labels_absolute/sample_007401.npy,labels_delta_displacement/sample_007401.npy,starts/sample_007401.npy,4.547473508864641e-13,delta_displacement_xy_regularized_224,valid,
sample_007402,sample_007402,veh5805,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007402.npy,169,224,bounce_reflect_padding,truncate,0,0,169,labels_absolute/sample_007402.npy,labels_delta_displacement/sample_007402.npy,starts/sample_007402.npy,6.821210263296962e-13,delta_displacement_xy_regularized_224,valid,
sample_007403,sample_007403,veh5806,/home/jliu/Thesis/week05/data/delta_displacement_paired/labels_absolute/sample_007403.npy,149,224,bounce_reflect_padding,truncate,0,0,149,labels_absolute/sample_007403.npy,labels_delta_displacement/sample_007403.npy,starts/sample_007403.npy,0.0,delta_displacement_xy_regularized_224,valid,
