sample_id,image_path,array_path,label_delta_displacement_path,label_absolute_path,start_path,encoding_method,coordinate_type,normalization_range,sign_lost_from_gasf_diagonal,initial_x,initial_y,delta_was_prepended_with_zero,dx_min,dx_max,dy_min,dy_max,x_min,x_max,y_min,y_max,valid_or_skipped,skip_reason
sample_002046,images/sample_002046.png,arrays/sample_002046.npy,labels_delta_displacement/sample_002046.npy,labels_absolute/sample_002046.npy,starts/sample_002046.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1924.9,156.03,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002047,images/sample_002047.png,arrays/sample_002047.npy,labels_delta_displacement/sample_002047.npy,labels_absolute/sample_002047.npy,starts/sample_002047.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,563.83,1718.2,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002048,images/sample_002048.png,arrays/sample_002048.npy,labels_delta_displacement/sample_002048.npy,labels_absolute/sample_002048.npy,starts/sample_002048.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,703.86,174.32,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002049,images/sample_002049.png,arrays/sample_002049.npy,labels_delta_displacement/sample_002049.npy,labels_absolute/sample_002049.npy,starts/sample_002049.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,353.11,1056.37,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002050,images/sample_002050.png,arrays/sample_002050.npy,labels_delta_displacement/sample_002050.npy,labels_absolute/sample_002050.npy,starts/sample_002050.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1020.96,1285.11,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002051,images/sample_002051.png,arrays/sample_002051.npy,labels_delta_displacement/sample_002051.npy,labels_absolute/sample_002051.npy,starts/sample_002051.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1827.78,1604.26,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002052,images/sample_002052.png,arrays/sample_002052.npy,labels_delta_displacement/sample_002052.npy,labels_absolute/sample_002052.npy,starts/sample_002052.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,238.88,489.53,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002053,images/sample_002053.png,arrays/sample_002053.npy,labels_delta_displacement/sample_002053.npy,labels_absolute/sample_002053.npy,starts/sample_002053.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,658.79,1762.35,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002054,images/sample_002054.png,arrays/sample_002054.npy,labels_delta_displacement/sample_002054.npy,labels_absolute/sample_002054.npy,starts/sample_002054.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,526.98,98.47,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002055,images/sample_002055.png,arrays/sample_002055.npy,labels_delta_displacement/sample_002055.npy,labels_absolute/sample_002055.npy,starts/sample_002055.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1875.01,943.07,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002056,images/sample_002056.png,arrays/sample_002056.npy,labels_delta_displacement/sample_002056.npy,labels_absolute/sample_002056.npy,starts/sample_002056.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,5.41,70.39,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002057,images/sample_002057.png,arrays/sample_002057.npy,labels_delta_displacement/sample_002057.npy,labels_absolute/sample_002057.npy,starts/sample_002057.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,518.09,1192.4,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002058,images/sample_002058.png,arrays/sample_002058.npy,labels_delta_displacement/sample_002058.npy,labels_absolute/sample_002058.npy,starts/sample_002058.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2634.92,1524.24,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002059,images/sample_002059.png,arrays/sample_002059.npy,labels_delta_displacement/sample_002059.npy,labels_absolute/sample_002059.npy,starts/sample_002059.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1860.31,8.72,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002060,images/sample_002060.png,arrays/sample_002060.npy,labels_delta_displacement/sample_002060.npy,labels_absolute/sample_002060.npy,starts/sample_002060.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,251.17,1426.06,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002061,images/sample_002061.png,arrays/sample_002061.npy,labels_delta_displacement/sample_002061.npy,labels_absolute/sample_002061.npy,starts/sample_002061.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2417.39,1027.2,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002062,images/sample_002062.png,arrays/sample_002062.npy,labels_delta_displacement/sample_002062.npy,labels_absolute/sample_002062.npy,starts/sample_002062.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2859.68,1576.79,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002063,images/sample_002063.png,arrays/sample_002063.npy,labels_delta_displacement/sample_002063.npy,labels_absolute/sample_002063.npy,starts/sample_002063.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,399.26,473.46,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002064,images/sample_002064.png,arrays/sample_002064.npy,labels_delta_displacement/sample_002064.npy,labels_absolute/sample_002064.npy,starts/sample_002064.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,333.42,168.31,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002065,images/sample_002065.png,arrays/sample_002065.npy,labels_delta_displacement/sample_002065.npy,labels_absolute/sample_002065.npy,starts/sample_002065.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,265.67,493.03,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002066,images/sample_002066.png,arrays/sample_002066.npy,labels_delta_displacement/sample_002066.npy,labels_absolute/sample_002066.npy,starts/sample_002066.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,501.75,1675.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002067,images/sample_002067.png,arrays/sample_002067.npy,labels_delta_displacement/sample_002067.npy,labels_absolute/sample_002067.npy,starts/sample_002067.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,590.43,285.51,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002068,images/sample_002068.png,arrays/sample_002068.npy,labels_delta_displacement/sample_002068.npy,labels_absolute/sample_002068.npy,starts/sample_002068.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,887.89,186.53,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002069,images/sample_002069.png,arrays/sample_002069.npy,labels_delta_displacement/sample_002069.npy,labels_absolute/sample_002069.npy,starts/sample_002069.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,667.44,1020.03,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002070,images/sample_002070.png,arrays/sample_002070.npy,labels_delta_displacement/sample_002070.npy,labels_absolute/sample_002070.npy,starts/sample_002070.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1045.35,1586.36,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002071,images/sample_002071.png,arrays/sample_002071.npy,labels_delta_displacement/sample_002071.npy,labels_absolute/sample_002071.npy,starts/sample_002071.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,434.88,457.29,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002072,images/sample_002072.png,arrays/sample_002072.npy,labels_delta_displacement/sample_002072.npy,labels_absolute/sample_002072.npy,starts/sample_002072.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,445.64,1653.04,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002073,images/sample_002073.png,arrays/sample_002073.npy,labels_delta_displacement/sample_002073.npy,labels_absolute/sample_002073.npy,starts/sample_002073.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1581.38,364.14,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002074,images/sample_002074.png,arrays/sample_002074.npy,labels_delta_displacement/sample_002074.npy,labels_absolute/sample_002074.npy,starts/sample_002074.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,203.0,452.68,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002075,images/sample_002075.png,arrays/sample_002075.npy,labels_delta_displacement/sample_002075.npy,labels_absolute/sample_002075.npy,starts/sample_002075.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,278.7,1760.24,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002076,images/sample_002076.png,arrays/sample_002076.npy,labels_delta_displacement/sample_002076.npy,labels_absolute/sample_002076.npy,starts/sample_002076.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1355.04,1747.45,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002077,images/sample_002077.png,arrays/sample_002077.npy,labels_delta_displacement/sample_002077.npy,labels_absolute/sample_002077.npy,starts/sample_002077.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2097.59,646.98,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002078,images/sample_002078.png,arrays/sample_002078.npy,labels_delta_displacement/sample_002078.npy,labels_absolute/sample_002078.npy,starts/sample_002078.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2022.41,1776.78,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002079,images/sample_002079.png,arrays/sample_002079.npy,labels_delta_displacement/sample_002079.npy,labels_absolute/sample_002079.npy,starts/sample_002079.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,242.24,761.59,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002080,images/sample_002080.png,arrays/sample_002080.npy,labels_delta_displacement/sample_002080.npy,labels_absolute/sample_002080.npy,starts/sample_002080.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,327.03,648.91,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002081,images/sample_002081.png,arrays/sample_002081.npy,labels_delta_displacement/sample_002081.npy,labels_absolute/sample_002081.npy,starts/sample_002081.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,475.13,1416.56,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002082,images/sample_002082.png,arrays/sample_002082.npy,labels_delta_displacement/sample_002082.npy,labels_absolute/sample_002082.npy,starts/sample_002082.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1583.26,1753.55,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002083,images/sample_002083.png,arrays/sample_002083.npy,labels_delta_displacement/sample_002083.npy,labels_absolute/sample_002083.npy,starts/sample_002083.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1339.93,1361.78,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002084,images/sample_002084.png,arrays/sample_002084.npy,labels_delta_displacement/sample_002084.npy,labels_absolute/sample_002084.npy,starts/sample_002084.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,580.69,19.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002085,images/sample_002085.png,arrays/sample_002085.npy,labels_delta_displacement/sample_002085.npy,labels_absolute/sample_002085.npy,starts/sample_002085.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,813.67,337.96,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002086,images/sample_002086.png,arrays/sample_002086.npy,labels_delta_displacement/sample_002086.npy,labels_absolute/sample_002086.npy,starts/sample_002086.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2142.64,1422.27,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002087,images/sample_002087.png,arrays/sample_002087.npy,labels_delta_displacement/sample_002087.npy,labels_absolute/sample_002087.npy,starts/sample_002087.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,16.32,123.01,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002088,images/sample_002088.png,arrays/sample_002088.npy,labels_delta_displacement/sample_002088.npy,labels_absolute/sample_002088.npy,starts/sample_002088.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,16.32,123.01,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002089,images/sample_002089.png,arrays/sample_002089.npy,labels_delta_displacement/sample_002089.npy,labels_absolute/sample_002089.npy,starts/sample_002089.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,722.36,603.96,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002090,images/sample_002090.png,arrays/sample_002090.npy,labels_delta_displacement/sample_002090.npy,labels_absolute/sample_002090.npy,starts/sample_002090.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1970.19,624.99,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002091,images/sample_002091.png,arrays/sample_002091.npy,labels_delta_displacement/sample_002091.npy,labels_absolute/sample_002091.npy,starts/sample_002091.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,323.51,1292.28,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002092,images/sample_002092.png,arrays/sample_002092.npy,labels_delta_displacement/sample_002092.npy,labels_absolute/sample_002092.npy,starts/sample_002092.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,170.82,1235.51,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002093,images/sample_002093.png,arrays/sample_002093.npy,labels_delta_displacement/sample_002093.npy,labels_absolute/sample_002093.npy,starts/sample_002093.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1957.56,788.9,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002094,images/sample_002094.png,arrays/sample_002094.npy,labels_delta_displacement/sample_002094.npy,labels_absolute/sample_002094.npy,starts/sample_002094.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,197.94,331.48,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002095,images/sample_002095.png,arrays/sample_002095.npy,labels_delta_displacement/sample_002095.npy,labels_absolute/sample_002095.npy,starts/sample_002095.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1981.81,612.01,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_002096,images/sample_002096.png,arrays/sample_002096.npy,labels_delta_displacement/sample_002096.npy,labels_absolute/sample_002096.npy,starts/sample_002096.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,526.98,98.47,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
